PlayerID,Team,Number,FirstName,LastName,Position,Status,Height,Weight,BirthDate,College,Experience,FantasyPosition,Active,PositionCategory,Name,Age,ExperienceString,BirthDateString,ShortName,CurrentTeam,CollegeDraftTeam,CollegeDraftYear,CollegeDraftRound,CollegeDraftPick,IsUndraftedFreeAgent,HeightFeet,HeightInches
22518,LV,84.0,Matt,Bushman,TE,Active,"6'5""",240.0,1995-11-03T00:00:00,Brigham Young,0.0,TE,True,OFF,Matt Bushman,25.0,Rookie,"November 3, 1995",M.Bushman,LV,LV,2021.0,0.0,0.0,True,6.0,5.0
22005,SEA,56.0,Jordyn,Brooks,LB,Active,"6'0""",240.0,1997-10-21T00:00:00,Texas Tech,1.0,LB,True,DEF,Jordyn Brooks,23.0,2nd Season,"October 21, 1997",J.Brooks,SEA,SEA,2020.0,1.0,31.0,False,6.0,0.0
21554,SEA,37.0,Joshua,Moon,FS,Active,"5'11""",200.0,1997-05-18T00:00:00,Georgia Southern,2.0,DB,True,DEF,Joshua Moon,24.0,Rookie,"May 18, 1997",J.Moon,SEA,JAX,2019.0,0.0,0.0,True,5.0,11.0
22537,LV,36.0,Trey,Ragas,RB,Active,"5'10""",222.0,1996-11-07T00:00:00,Louisiana-Lafayette,0.0,RB,True,OFF,Trey Ragas,24.0,Rookie,"November 7, 1996",T.Ragas,LV,LV,2021.0,0.0,0.0,True,5.0,10.0
18464,WAS,41.0,J.D.,McKissic,RB,Active,"5'10""",195.0,1993-08-15T00:00:00,Arkansas State,5.0,RB,True,OFF,J.D. McKissic,27.0,5th Season,"August 15, 1993",J.McKissic,WAS,ATL,2016.0,0.0,0.0,True,5.0,10.0
15112,WAS,5.0,Tress,Way,P,Active,"6'1""",220.0,1990-04-18T04:00:00,Oklahoma,8.0,P,True,ST,Tress Way,31.0,8th Season,"April 18, 1990",T.Way,WAS,CHI,2013.0,0.0,0.0,True,6.0,1.0
15113,WAS,53.0,Jon,Bostic,ILB,Active,"6'1""",245.0,1991-05-05T04:00:00,Florida,8.0,LB,True,DEF,Jon Bostic,30.0,9th Season,"May 5, 1991",J.Bostic,WAS,CHI,2013.0,3.0,57.0,False,6.0,1.0
17111,WAS,22.0,Deshazor,Everett,FS,Active,"6'0""",203.0,1992-02-22T00:00:00,Texas A&M,6.0,DB,True,DEF,Deshazor Everett,29.0,7th Season,"February 22, 1992",D.Everett,WAS,TB,2015.0,0.0,0.0,True,6.0,0.0
19860,NYG,71.0,Will,Hernandez,G,Active,"6'2""",327.0,1995-09-02T00:00:00,Texas-El Paso,3.0,OL,True,OFF,Will Hernandez,25.0,4th Season,"September 2, 1995",W.Hernandez,NYG,NYG,2018.0,3.0,39.0,False,6.0,2.0
22801,NYG,58.0,Elerson,Smith,DE,Active,"6'6""",262.0,1998-07-17T00:00:00,Northern Iowa,0.0,DL,True,DEF,Elerson Smith,22.0,Rookie,"July 17, 1998",E.Smith,NYG,NYG,2021.0,5.0,133.0,False,6.0,6.0
22804,NYJ,44.0,Jamien,Sherwood,S,Active,"6'2""",220.0,2000-01-12T00:00:00,Auburn,0.0,DB,True,DEF,Jamien Sherwood,21.0,Rookie,"January 12, 2000",J.Sherwood,NYJ,NYJ,2021.0,7.0,167.0,False,6.0,2.0
19885,NYG,95.0,B.J.,Hill,DE,Active,"6'3""",311.0,1995-04-20T04:00:00,North Carolina State,3.0,DL,True,DEF,B.J. Hill,26.0,4th Season,"April 20, 1995",B.Hill,NYG,NYG,2018.0,4.0,79.0,False,6.0,3.0
19886,NYG,59.0,Lorenzo,Carter,OLB,Active,"6'5""",250.0,1995-12-10T00:00:00,Georgia,3.0,LB,True,DEF,Lorenzo Carter,25.0,4th Season,"December 10, 1995",L.Carter,NYG,NYG,2018.0,4.0,76.0,False,6.0,5.0
22988,DEN,91.0,Andre,Mintze,DE,Active,"6'3""",249.0,1998-09-10T00:00:00,Vanderbilt,0.0,DL,True,DEF,Andre Mintze,22.0,Rookie,"September 10, 1998",A.Mintze,DEN,DEN,2021.0,0.0,0.0,True,6.0,3.0
23003,DEN,63.0,Curtis,Robinson,ILB,Active,"6'3""",235.0,0,Stanford,0.0,LB,True,DEF,Curtis Robinson,0.0,Rookie,0,C.Robinson,DEN,DEN,2021.0,0.0,0.0,True,6.0,3.0
23004,DEN,43.0,Adam,Prentice,FB,Active,"6'0""",245.0,1997-01-16T00:00:00,South Carolina,0.0,RB,True,OFF,Adam Prentice,24.0,Rookie,"January 16, 1997",A.Prentice,DEN,DEN,2021.0,0.0,0.0,True,6.0,0.0
23005,DEN,69.0,Nolan,Laufenberg,OL,Active,"6'3""",312.0,0,Air Force,0.0,OL,True,OFF,Nolan Laufenberg,0.0,Rookie,0,N.Laufenberg,DEN,DEN,2021.0,0.0,0.0,True,6.0,3.0
23006,DEN,49.0,Mac,McCain III,CB,Active,"5'11""",186.0,0,North Carolina A&T,0.0,DB,True,DEF,Mac McCain III,0.0,Rookie,0,M.McCain III,DEN,DEN,2021.0,0.0,0.0,True,5.0,11.0
22290,MIN,36.0,Amari,Henderson,CB,Active,"6'1""",180.0,1997-09-08T00:00:00,Wake Forest,1.0,DB,True,DEF,Amari Henderson,23.0,1st Season,"September 8, 1997",A.Henderson,MIN,JAX,2020.0,0.0,0.0,True,6.0,1.0
14567,ATL,47.0,Josh,Harris,LS,Active,"6'1""",224.0,1989-04-27T00:00:00,Auburn,9.0,LS,True,ST,Josh Harris,32.0,10th Season,"April 27, 1989",J.Harris,ATL,ATL,2012.0,0.0,0.0,True,6.0,1.0
20268,TEN,69.0,Christian,DiLauro,OT,Active,"6'6""",300.0,1994-11-11T00:00:00,Illinois,3.0,OL,True,OFF,Christian DiLauro,26.0,1st Season,"November 11, 1994",C.DiLauro,TEN,CLE,2018.0,0.0,0.0,True,6.0,6.0
14887,ATL,21.0,Duron,Harmon,SS,Active,"6'1""",205.0,1991-01-24T00:00:00,Rutgers,8.0,DB,True,DEF,Duron Harmon,30.0,9th Season,"January 24, 1991",D.Harmon,ATL,NE,2013.0,4.0,104.0,False,6.0,1.0
18361,TEN,80.0,Chester,Rogers,WR,Active,"6'0""",184.0,1994-01-12T00:00:00,Grambling State,5.0,WR,True,OFF,Chester Rogers,27.0,5th Season,"January 12, 1994",C.Rogers,TEN,IND,2016.0,0.0,0.0,True,6.0,0.0
19486,LAC,74.0,Storm,Norton,OT,Active,"6'7""",317.0,1994-05-16T00:00:00,Toledo,4.0,OL,True,OFF,Storm Norton,27.0,2nd Season,"May 16, 1994",S.Norton,LAC,DET,2017.0,0.0,0.0,True,6.0,7.0
16481,LAC,63.0,Corey,Linsley,C,Active,"6'3""",301.0,1991-07-27T00:00:00,Ohio State,7.0,OL,True,OFF,Corey Linsley,29.0,8th Season,"July 27, 1991",C.Linsley,LAC,GB,2014.0,7.0,185.0,False,6.0,3.0
19165,LAR,82.0,Johnny,Mundt,TE,Active,"6'4""",233.0,1994-11-23T05:00:00,Oregon,4.0,TE,True,OFF,Johnny Mundt,26.0,4th Season,"November 23, 1994",J.Mundt,LAR,LAR,2017.0,0.0,0.0,True,6.0,4.0
18332,LAC,23.0,Ryan,Smith,CB,Active,"5'11""",189.0,1993-09-07T00:00:00,North Carolina Central,5.0,DB,True,DEF,Ryan Smith,27.0,6th Season,"September 7, 1993",R.Smith,LAC,TB,2016.0,5.0,124.0,False,5.0,11.0
18521,ARI,28.0,Charles,Washington,FS,Active,"5'10""",192.0,1993-03-10T00:00:00,Fresno State,5.0,DB,True,DEF,Charles Washington,28.0,5th Season,"March 10, 1993",C.Washington,ARI,DET,2016.0,0.0,0.0,True,5.0,10.0
19001,ARI,64.0,Sean,Harlow,G,Active,"6'4""",284.0,1995-03-28T00:00:00,Oregon State,4.0,OL,True,OFF,Sean Harlow,26.0,4th Season,"March 28, 1995",S.Harlow,ARI,ATL,2017.0,5.0,156.0,False,6.0,4.0
22083,ARI,95.0,Leki,Fotu,DL,Active,"6'5""",330.0,1998-08-23T00:00:00,Utah,1.0,DL,True,DEF,Leki Fotu,22.0,2nd Season,"August 23, 1998",L.Fotu,ARI,ARI,2020.0,5.0,131.0,False,6.0,5.0
18180,ARI,54.0,Terrance,Smith,ILB,Active,"6'3""",235.0,1993-05-03T00:00:00,Florida State,5.0,LB,True,DEF,Terrance Smith,28.0,5th Season,"May 3, 1993",T.Smith,ARI,KC,2016.0,0.0,0.0,True,6.0,3.0
16035,ARI,21.0,Malcolm,Butler,CB,Active,"5'11""",190.0,1990-03-02T00:00:00,West Alabama,7.0,DB,True,DEF,Malcolm Butler,31.0,8th Season,"March 2, 1990",M.Butler,ARI,NE,2014.0,0.0,0.0,True,5.0,11.0
19892,TB,24.0,Carlton,Davis,CB,Active,"6'1""",206.0,1996-12-31T00:00:00,Auburn,3.0,DB,True,DEF,Carlton Davis,24.0,4th Season,"December 31, 1996",C.Davis,TB,TB,2018.0,3.0,72.0,False,6.0,1.0
22828,TB,70.0,Robert,Hainsey,OT,Active,"6'4""",302.0,1998-08-12T00:00:00,Notre Dame,0.0,OL,True,OFF,Robert Hainsey,22.0,Rookie,"August 12, 1998",R.Hainsey,TB,TB,2021.0,4.0,109.0,False,6.0,4.0
22834,CIN,63.0,Trey,Hill,C,Active,"6'3""",330.0,2000-01-23T00:00:00,Georgia,0.0,OL,True,OFF,Trey Hill,21.0,Rookie,"January 23, 2000",T.Hill,CIN,CIN,2021.0,8.0,218.0,False,6.0,3.0
22835,CIN,96.0,Cam,Sample,DE,Active,"6'3""",274.0,1999-09-20T00:00:00,Tulane,0.0,DL,True,DEF,Cam Sample,21.0,Rookie,"September 20, 1999",C.Sample,CIN,CIN,2021.0,5.0,127.0,False,6.0,3.0
22842,CIN,56.0,Wyatt,Hubert,DE,Active,"6'3""",265.0,1998-06-13T00:00:00,Kansas State,0.0,DL,True,DEF,Wyatt Hubert,23.0,Rookie,"June 13, 1998",W.Hubert,CIN,CIN,2021.0,9.0,270.0,False,6.0,3.0
19064,CIN,11.0,Trent,Taylor,WR,Active,"5'8""",180.0,1994-04-30T00:00:00,Louisiana Tech,4.0,WR,True,OFF,Trent Taylor,27.0,5th Season,"April 30, 1994",T.Taylor,CIN,SF,2017.0,7.0,203.0,False,5.0,8.0
22175,NO,17.0,Jalen,McCleskey,WR,Active,"5'11""",165.0,1997-08-06T00:00:00,Tulane,1.0,WR,True,OFF,Jalen McCleskey,23.0,1st Season,"August 6, 1997",J.McCleskey,NO,ATL,2020.0,0.0,0.0,True,5.0,11.0
19835,NO,92.0,Marcus,Davenport,DE,Active,"6'6""",265.0,1996-09-04T00:00:00,Texas-San Antonio,3.0,DL,True,DEF,Marcus Davenport,24.0,4th Season,"September 4, 1996",M.Davenport,NO,NO,2018.0,1.0,16.0,False,6.0,6.0
22743,BAL,66.0,Ben,Cleveland,G,Active,"6'6""",354.0,1998-08-25T00:00:00,Georgia,0.0,OL,True,OFF,Ben Cleveland,22.0,Rookie,"August 25, 1998",B.Cleveland,BAL,BAL,2021.0,4.0,108.0,False,6.0,6.0
21886,BAL,96.0,Broderick,Washington,DT,Active,"6'3""",305.0,1996-12-04T00:00:00,Texas Tech,1.0,DL,True,DEF,Broderick Washington,24.0,2nd Season,"December 4, 1996",B.Washington,BAL,BAL,2020.0,7.0,195.0,False,6.0,3.0
22193,BAL,10.0,Jaylon,Moore,WR,Active,"5'11""",191.0,1997-07-01T00:00:00,Tennessee-Martin,1.0,WR,True,OFF,Jaylon Moore,23.0,1st Season,"July 1, 1997",J.Moore,BAL,BAL,2020.0,0.0,0.0,True,5.0,11.0
19125,DEN,67.0,Pita,Taumoepenu,ILB,Active,"6'1""",245.0,1994-03-09T00:00:00,Utah,4.0,LB,True,DEF,Pita Taumoepenu,27.0,2nd Season,"March 9, 1994",P.Taumoepenu,DEN,SF,2017.0,8.0,232.0,False,6.0,1.0
19988,MIN,83.0,Tyler,Conklin,TE,Active,"6'3""",254.0,1995-07-30T04:00:00,Central Michigan,3.0,TE,True,OFF,Tyler Conklin,25.0,4th Season,"July 30, 1995",T.Conklin,MIN,MIN,2018.0,7.0,180.0,False,6.0,3.0
19994,MIN,39.0,Parry,Nickerson,CB,Active,"5'10""",182.0,1994-10-11T00:00:00,Tulane,3.0,DB,True,DEF,Parry Nickerson,26.0,4th Season,"October 11, 1994",P.Nickerson,MIN,NYJ,2018.0,8.0,205.0,False,5.0,10.0
14461,MIN,22.0,Harrison,Smith,SS,Active,"6'2""",214.0,1989-02-02T00:00:00,Notre Dame,9.0,DB,True,DEF,Harrison Smith,32.0,10th Season,"February 2, 1989",H.Smith,MIN,MIN,2012.0,1.0,33.0,False,6.0,2.0
16531,ATL,70.0,Jake,Matthews,OT,Active,"6'5""",309.0,1992-02-11T00:00:00,Texas A&M,7.0,OL,True,OFF,Jake Matthews,29.0,8th Season,"February 11, 1992",J.Matthews,ATL,ATL,2014.0,1.0,8.0,False,6.0,5.0
18392,TEN,21.0,Matthias,Farley,FS,Active,"5'11""",204.0,1992-07-15T00:00:00,Notre Dame,5.0,DB,True,DEF,Matthias Farley,28.0,6th Season,"July 15, 1992",M.Farley,TEN,ARI,2016.0,0.0,0.0,True,5.0,11.0
19565,ATL,7.0,Younghoe,Koo,K,Active,"5'9""",185.0,1994-08-03T00:00:00,Georgia Southern,4.0,K,True,ST,Younghoe Koo,26.0,3rd Season,"August 3, 1994",Y.Koo,ATL,LAC,2017.0,0.0,0.0,True,5.0,9.0
20328,ATL,0.0,Jeff,Badet,WR,Active,"5'11""",183.0,1994-08-02T00:00:00,Oklahoma,3.0,WR,True,OFF,Jeff Badet,26.0,2nd Season,"August 2, 1994",J.Badet,ATL,MIN,2018.0,0.0,0.0,True,5.0,11.0
14890,LAC,76.0,Oday,Aboushi,G,Active,"6'5""",315.0,1991-06-05T00:00:00,Virginia,8.0,OL,True,OFF,Oday Aboushi,30.0,9th Season,"June 5, 1991",O.Aboushi,LAC,NYJ,2013.0,7.0,162.0,False,6.0,5.0
19560,LAC,43.0,Michael,Davis,CB,Active,"6'2""",196.0,1995-01-06T00:00:00,Brigham Young,4.0,DB,True,DEF,Michael Davis,26.0,5th Season,"January 6, 1995",M.Davis,LAC,LAC,2017.0,0.0,0.0,True,6.0,2.0
19562,LAC,30.0,Austin,Ekeler,RB,Active,"5'10""",200.0,1995-05-17T00:00:00,Western State (CO),4.0,RB,True,OFF,Austin Ekeler,26.0,5th Season,"May 17, 1995",A.Ekeler,LAC,LAC,2017.0,0.0,0.0,True,5.0,10.0
17915,LAC,97.0,Joey,Bosa,DE,Active,"6'5""",280.0,1995-07-11T00:00:00,Ohio State,5.0,DL,True,DEF,Joey Bosa,25.0,6th Season,"July 11, 1995",J.Bosa,LAC,LAC,2016.0,1.0,4.0,False,6.0,5.0
20330,ATL,0.0,John,Atkins,DT,Active,"6'3""",320.0,1992-12-21T00:00:00,Georgia,3.0,DL,True,DEF,John Atkins,28.0,2nd Season,"December 21, 1992",J.Atkins,ATL,NE,2018.0,0.0,0.0,True,6.0,3.0
17490,TEN,71.0,Kendall,Lamm,OT,Active,"6'5""",310.0,1992-06-05T00:00:00,Appalachian State,6.0,OL,True,OFF,Kendall Lamm,29.0,7th Season,"June 5, 1992",K.Lamm,TEN,HOU,2015.0,0.0,0.0,True,6.0,5.0
18868,TEN,14.0,DeShone,Kizer,QB,Active,"6'4""",235.0,1996-01-03T00:00:00,Notre Dame,4.0,QB,True,OFF,DeShone Kizer,25.0,4th Season,"January 3, 1996",D.Kizer,TEN,CLE,2017.0,3.0,60.0,False,6.0,4.0
17511,TEN,52.0,Daniel,Munyer,C,Active,"6'1""",305.0,1992-03-04T00:00:00,Colorado,6.0,OL,True,OFF,Daniel Munyer,29.0,4th Season,"March 4, 1992",D.Munyer,TEN,KC,2015.0,0.0,0.0,True,6.0,1.0
17919,LAR,5.0,Jalen,Ramsey,CB,Active,"6'1""",208.0,1994-10-24T00:00:00,Florida State,5.0,DB,True,DEF,Jalen Ramsey,26.0,6th Season,"October 24, 1994",J.Ramsey,LAR,JAX,2016.0,1.0,7.0,False,6.0,1.0
16618,LAR,99.0,Aaron,Donald,DT,Active,"6'1""",280.0,1991-05-23T00:00:00,Pittsburgh,7.0,DL,True,DEF,Aaron Donald,30.0,8th Season,"May 23, 1991",A.Donald,LAR,LAR,2014.0,1.0,15.0,False,6.0,1.0
17935,LAR,54.0,Leonard,Floyd,OLB,Active,"6'5""",240.0,1992-09-08T00:00:00,Georgia,5.0,LB,True,DEF,Leonard Floyd,28.0,6th Season,"September 8, 1992",L.Floyd,LAR,CHI,2016.0,1.0,10.0,False,6.0,5.0
20434,LAC,28.0,Brandon,Facyson,CB,Active,"6'2""",197.0,1994-09-08T00:00:00,Virginia Tech,3.0,DB,True,DEF,Brandon Facyson,26.0,4th Season,"September 8, 1994",B.Facyson,LAC,LAC,2018.0,0.0,0.0,True,6.0,2.0
21111,SEA,28.0,Ugo,Amadi,FS,Active,"5'9""",201.0,1997-05-16T00:00:00,Oregon,2.0,DB,True,DEF,Ugo Amadi,24.0,3rd Season,"May 16, 1997",U.Amadi,SEA,SEA,2019.0,5.0,151.0,False,5.0,9.0
22028,SEA,68.0,Damien,Lewis,G,Active,"6'2""",327.0,1997-03-21T00:00:00,LSU,1.0,OL,True,OFF,Damien Lewis,24.0,2nd Season,"March 21, 1997",D.Lewis,SEA,SEA,2020.0,4.0,79.0,False,6.0,2.0
22031,LV,76.0,John,Simpson,G,Active,"6'4""",321.0,1997-08-19T00:00:00,Clemson,1.0,OL,True,OFF,John Simpson,23.0,2nd Season,"August 19, 1997",J.Simpson,LV,LV,2020.0,5.0,125.0,False,6.0,4.0
21128,LV,52.0,Gerri,Green,DE,Active,"6'4""",252.0,1995-09-14T00:00:00,Mississippi State,2.0,DL,True,DEF,Gerri Green,25.0,1st Season,"September 14, 1995",G.Green,LV,IND,2019.0,8.0,228.0,False,6.0,4.0
22045,LV,20.0,Damon,Arnette,CB,Active,"6'0""",195.0,1996-09-02T00:00:00,Ohio State,1.0,DB,True,DEF,Damon Arnette,24.0,2nd Season,"September 2, 1996",D.Arnette,LV,LV,2020.0,1.0,22.0,False,6.0,0.0
22753,NO,20.0,Pete,Werner,LB,Active,"6'2""",242.0,1999-06-05T00:00:00,Ohio State,0.0,LB,True,DEF,Pete Werner,22.0,Rookie,"June 5, 1999",P.Werner,NO,NO,2021.0,3.0,69.0,False,6.0,2.0
22196,BAL,97.0,Aaron,Crawford,DT,Active,"6'1""",315.0,1997-11-04T00:00:00,North Carolina,1.0,DL,True,DEF,Aaron Crawford,23.0,1st Season,"November 4, 1997",A.Crawford,BAL,BAL,2020.0,0.0,0.0,True,6.0,1.0
13882,BAL,70.0,Kevin,Zeitler,G,Active,"6'4""",315.0,1990-03-08T00:00:00,Wisconsin,9.0,OL,True,OFF,Kevin Zeitler,31.0,10th Season,"March 8, 1990",K.Zeitler,BAL,CIN,2012.0,1.0,31.0,False,6.0,4.0
21899,NO,97.0,Malcolm,Roach,DE,Active,"6'3""",290.0,1998-06-09T00:00:00,Texas,1.0,DL,True,DEF,Malcolm Roach,23.0,2nd Season,"June 9, 1998",M.Roach,NO,NO,2020.0,0.0,0.0,True,6.0,3.0
21900,BAL,92.0,Justin,Madubuike,DT,Active,"6'3""",293.0,1997-11-17T00:00:00,Texas A&M,1.0,DL,True,DEF,Justin Madubuike,23.0,2nd Season,"November 17, 1997",J.Madubuike,BAL,BAL,2020.0,4.0,81.0,False,6.0,3.0
19961,PIT,14.0,Ray-Ray,McCloud,WR,Active,"5'9""",190.0,1996-10-15T00:00:00,Clemson,3.0,WR,True,OFF,Ray-Ray McCloud,24.0,4th Season,"October 15, 1996",R.McCloud,PIT,BUF,2018.0,8.0,214.0,False,5.0,9.0
23001,DAL,39.0,Tyler,Coyle,S,Active,"6'2""",215.0,1998-11-14T00:00:00,Purdue,0.0,DB,True,DEF,Tyler Coyle,22.0,Rookie,"November 14, 1998",T.Coyle,DAL,DAL,2021.0,0.0,0.0,True,6.0,2.0
23002,DAL,46.0,Nick,Ralston,FB,Active,"6'1""",240.0,1996-11-10T00:00:00,Louisiana-Lafayette,0.0,RB,True,OFF,Nick Ralston,24.0,Rookie,"November 10, 1996",N.Ralston,DAL,DAL,2021.0,0.0,0.0,True,6.0,1.0
19461,DAL,10.0,Cooper,Rush,QB,Active,"6'3""",225.0,1993-11-21T00:00:00,Central Michigan,4.0,QB,True,OFF,Cooper Rush,27.0,5th Season,"November 21, 1993",C.Rush,DAL,DAL,2017.0,0.0,0.0,True,6.0,3.0
16159,PIT,91.0,Stephon,Tuitt,DE,Active,"6'6""",303.0,1993-05-23T00:00:00,Notre Dame,7.0,DL,True,DEF,Stephon Tuitt,28.0,8th Season,"May 23, 1993",S.Tuitt,PIT,PIT,2014.0,3.0,53.0,False,6.0,6.0
20499,LAC,67.0,Ryan,Hunter,G,Active,"6'3""",316.0,1995-04-01T00:00:00,Bowling Green,3.0,OL,True,OFF,Ryan Hunter,26.0,2nd Season,"April 1, 1995",R.Hunter,LAC,KC,2018.0,0.0,0.0,True,6.0,3.0
17979,LAR,94.0,A'Shawn,Robinson,NT,Active,"6'4""",330.0,1995-03-21T00:00:00,Alabama,5.0,DL,True,DEF,A'Shawn Robinson,26.0,6th Season,"March 21, 1995",A.Robinson,LAR,DET,2016.0,3.0,53.0,False,6.0,4.0
18016,LAC,52.0,Kyler,Fackrell,OLB,Active,"6'5""",245.0,1991-11-25T00:00:00,Utah State,5.0,LB,True,DEF,Kyler Fackrell,29.0,6th Season,"November 25, 1991",K.Fackrell,LAC,GB,2016.0,4.0,101.0,False,6.0,5.0
18032,LAR,89.0,Tyler,Higbee,TE,Active,"6'6""",255.0,1993-01-01T00:00:00,Western Kentucky,5.0,TE,True,OFF,Tyler Higbee,28.0,6th Season,"January 1, 1993",T.Higbee,LAR,LAR,2016.0,5.0,126.0,False,6.0,6.0
21251,ARI,35.0,Picasso,Nelson,CB,Active,"5'10""",193.0,1996-04-15T00:00:00,Southern Mississippi,2.0,DB,True,DEF,Picasso Nelson,25.0,1st Season,"April 15, 1996",P.Nelson,ARI,JAX,2019.0,0.0,0.0,True,5.0,10.0
21773,ARI,26.0,Eno,Benjamin,RB,Active,"5'9""",207.0,1999-04-13T00:00:00,Arizona State,1.0,RB,True,OFF,Eno Benjamin,22.0,2nd Season,"April 13, 1999",E.Benjamin,ARI,ARI,2020.0,9.0,255.0,False,5.0,9.0
21782,ARI,29.0,Jonathan,Ward,RB,Active,"6'0""",202.0,1997-09-30T00:00:00,Central Michigan,1.0,RB,True,OFF,Jonathan Ward,23.0,2nd Season,"September 30, 1997",J.Ward,ARI,ARI,2020.0,0.0,0.0,True,6.0,0.0
22697,ARI,25.0,Zaven,Collins,LB,Active,"6'4""",260.0,1999-05-19T00:00:00,Tulsa,0.0,LB,True,DEF,Zaven Collins,22.0,Rookie,"May 19, 1999",Z.Collins,ARI,ARI,2021.0,1.0,18.0,False,6.0,4.0
21266,ARI,62.0,Shaq,Calhoun,G,Active,"6'3""",310.0,1996-02-20T00:00:00,Mississippi State,2.0,OL,True,OFF,Shaq Calhoun,25.0,3rd Season,"February 20, 1996",S.Calhoun,ARI,MIA,2019.0,0.0,0.0,True,6.0,3.0
10978,NE,32.0,Devin,McCourty,SS,Active,"5'10""",195.0,1987-08-13T00:00:00,Rutgers,11.0,DB,True,DEF,Devin McCourty,33.0,12th Season,"August 13, 1987",D.McCourty,NE,NE,2010.0,1.0,31.0,False,5.0,10.0
20080,WAS,37.0,Greg,Stroman,CB,Active,"6'0""",182.0,1996-03-08T00:00:00,Virginia Tech,3.0,DB,True,DEF,Greg Stroman,25.0,4th Season,"March 8, 1996",G.Stroman,WAS,WAS,2018.0,9.0,276.0,False,6.0,0.0
15204,NE,52.0,Akeem,Spence,DT,Active,"6'1""",303.0,1991-11-29T00:00:00,Illinois,8.0,DL,True,DEF,Akeem Spence,29.0,9th Season,"November 29, 1991",A.Spence,NE,TB,2013.0,5.0,115.0,False,6.0,1.0
15208,NE,22.0,Cody,Davis,SS,Active,"6'2""",203.0,1989-06-06T00:00:00,Texas Tech,8.0,DB,True,DEF,Cody Davis,32.0,9th Season,"June 6, 1989",C.Davis,NE,LAR,2013.0,0.0,0.0,True,6.0,2.0
22846,TB,61.0,Sadarius,Hutcherson,G,Active,"6'3""",320.0,1998-04-22T00:00:00,South Carolina,0.0,OL,True,OFF,Sadarius Hutcherson,23.0,Rookie,"April 22, 1998",S.Hutcherson,TB,TB,2021.0,0.0,0.0,True,6.0,3.0
22238,CIN,14.0,Scotty,Washington,WR,Active,"6'5""",225.0,1997-07-26T00:00:00,Wake Forest,1.0,WR,True,OFF,Scotty Washington,23.0,1st Season,"July 26, 1997",S.Washington,CIN,CIN,2020.0,0.0,0.0,True,6.0,5.0
22858,CIN,29.0,Antonio,Phillips,CB,Active,"5'11""",187.0,1998-12-09T00:00:00,Ball State,0.0,DB,True,DEF,Antonio Phillips,22.0,Rookie,"December 9, 1998",A.Phillips,CIN,CIN,2021.0,0.0,0.0,True,5.0,11.0
22868,CIN,58.0,Joseph,Ossai,DE,Active,"6'4""",256.0,2000-04-13T00:00:00,Texas,0.0,DL,True,DEF,Joseph Ossai,21.0,Rookie,"April 13, 2000",J.Ossai,CIN,CIN,2021.0,4.0,79.0,False,6.0,4.0
19908,TB,65.0,Alex,Cappa,G,Active,"6'6""",305.0,1995-01-27T00:00:00,Humboldt State,3.0,OL,True,OFF,Alex Cappa,26.0,4th Season,"January 27, 1995",A.Cappa,TB,TB,2018.0,4.0,108.0,False,6.0,6.0
18658,TB,22.0,Antonio,Hamilton,CB,Active,"6'0""",195.0,1993-01-24T00:00:00,South Carolina State,5.0,DB,True,DEF,Antonio Hamilton,28.0,6th Season,"January 24, 1993",A.Hamilton,TB,LV,2016.0,0.0,0.0,True,6.0,0.0
16976,LAC,95.0,Christian,Covington,DE,Active,"6'2""",305.0,1993-10-16T00:00:00,Rice,6.0,DL,True,DEF,Christian Covington,27.0,7th Season,"October 16, 1993",C.Covington,LAC,HOU,2015.0,8.0,248.0,False,6.0,2.0
19881,LAC,93.0,Justin,Jones,DT,Active,"6'3""",309.0,1996-08-28T00:00:00,North Carolina State,3.0,DL,True,DEF,Justin Jones,24.0,4th Season,"August 28, 1996",J.Jones,LAC,LAC,2018.0,4.0,96.0,False,6.0,3.0
22807,LAC,26.0,Asante,Samuel Jr.,CB,Active,"5'10""",183.0,1999-10-03T00:00:00,Florida State,0.0,DB,True,DEF,Asante Samuel Jr.,21.0,Rookie,"October 3, 1999",A.Samuel Jr.,LAC,LAC,2021.0,3.0,54.0,False,5.0,10.0
22814,LAR,43.0,Paris,Ford,S,Active,"5'11""",190.0,1998-06-06T00:00:00,Pittsburgh,0.0,DB,True,DEF,Paris Ford,23.0,Rookie,"June 6, 1998",P.Ford,LAR,LAR,2021.0,0.0,0.0,True,5.0,11.0
19895,LAR,70.0,Joe,Noteboom,G,Active,"6'5""",321.0,1995-06-19T00:00:00,TCU,3.0,OL,True,OFF,Joe Noteboom,26.0,4th Season,"June 19, 1995",J.Noteboom,LAR,LAR,2018.0,4.0,102.0,False,6.0,5.0
14483,DEN,70.0,Bobby,Massie,OT,Active,"6'6""",325.0,1989-08-01T00:00:00,Mississippi,9.0,OL,True,OFF,Bobby Massie,31.0,10th Season,"August 1, 1989",B.Massie,DEN,ARI,2012.0,5.0,128.0,False,6.0,6.0
18315,MIN,69.0,Rashod,Hill,OT,Active,"6'6""",313.0,1992-01-12T00:00:00,Southern Mississippi,5.0,OL,True,OFF,Rashod Hill,29.0,6th Season,"January 12, 1992",R.Hill,MIN,JAX,2016.0,0.0,0.0,True,6.0,6.0
